subjID,disc,corr,locModality,locResp,ujdg,audVE,visVE
3,-10,0,1,7.15923599954506,1,-18.6943987487982,NaN
3,-20,0.5,2,7.23973253381481,2,NaN,2.04637278006363
3,-20,-1,1,-18.026718998257,2,-5.83392460895451,NaN
3,0,1,2,28.6642929195625,1,NaN,1.33579189812656
3,20,0,1,-26.2172514959773,2,3.02418039415512,NaN
3,10,-0.5,2,28.7272191293437,1,NaN,1.39871810790777
3,-10,1,1,18.3956849746821,1,-12.2030726727396,NaN
3,0,0,2,27.7753909127583,1,NaN,0.446889891322343
3,-20,-0.5,1,-14.178549937872,1,-19.6068407514754,NaN
3,10,-1,2,5.37564818057986,2,NaN,0.182288426828676
3,10,0,1,6.433524804596,1,18.6263191938985,NaN
3,20,0.5,2,-6.75633309930304,2,NaN,-2.77682180697312
3,-10,-0.5,2,17.5159878567076,2,NaN,1.08153906850121
3,-20,1,1,1.06303121050399,2,-4.36525960309942,NaN
3,10,1,2,6.10651575388014,1,NaN,0.913156000128955
3,0,-0.5,1,26.8111918008118,2,-3.78756584660988,NaN
3,20,1,2,26.1513941299514,1,NaN,-1.17710689148452
3,-20,0,1,0.081780960038739,2,-5.34650985356466,NaN
3,10,0.5,1,4.32234206540146,1,16.5151364547039,NaN
3,20,-1,2,-5.70573481816309,2,NaN,-1.72622352583316
3,-10,0.5,2,4.65127327782259,1,NaN,-0.542086475928599
3,0,0.5,1,-4.65127327782259,1,7.5415211114799,NaN
3,-10,1,2,-13.5619067999497,1,NaN,0.550560936456574
3,0,-0.5,1,-12.9420452944168,1,12.7755906994629,NaN
3,-20,1,1,-20.4322654319889,2,-8.23947104268643,NaN
3,-20,0,2,7.23973253381481,2,NaN,2.04637278006363
3,10,1,2,27.2608118243342,1,NaN,-0.0676891971016964
3,0,0,1,-14.7918579947497,1,10.9257779991299,NaN
3,-10,-1,1,20.0723583454979,2,-10.5263993019237,NaN
3,20,0.5,2,26.2172514959773,1,NaN,-1.11124952545857
3,10,-1,1,4.97609288831805,1,17.1688872776205,NaN
3,10,0.5,2,-2.61517490076191,1,NaN,1.36433639156802
3,20,1,2,5.78669600745799,2,NaN,0.593336253706808
3,20,-1,1,-3.17438772184524,1,26.0670441682872,NaN
3,-20,-0.5,1,5.70573481816309,2,0.277444004559685,NaN
3,-20,-1,2,-23.1116770348885,1,NaN,1.97793440152784
3,0,0.5,1,7.64177833596286,1,2.21348752235945,NaN
3,20,-0.5,2,15.0209656106348,1,NaN,-1.4134831775716
3,-10,0,1,27.0017185530896,2,-3.59703909433203,NaN
3,0,-1,2,-15.2495826115234,1,NaN,-1.13711487511718
3,-10,0.5,2,-2.85422196760446,2,NaN,1.12528932472546
3,-20,0.5,1,-24.2773726418564,1,-12.0845782525539,NaN
3,10,0,1,16.3851125988067,1,10.9568217852033,NaN
3,20,0,2,27.3253974429835,1,NaN,-0.00310357845243914
3,-10,-0.5,2,-23.5254738036568,1,NaN,1.56413763275962
3,0,1,1,25.5553349292323,1,-5.04342271818937,NaN
3,10,-0.5,2,7.64177833596286,1,NaN,2.44841858221167
3,-10,-1,1,-13.3355763896523,1,-1.14278200034981,NaN
3,10,-1,1,15.8567864524977,1,10.4284956388943,NaN
3,-10,-0.5,2,-2.9415294726912,1,NaN,1.03798181963872
3,0,0,1,-24.9532862750004,1,4.28814561513202,NaN
3,20,-1,2,10.0369024539635,2,NaN,-6.39754633424289
3,10,-0.5,2,5.54374415225419,1,NaN,0.350384398503009
3,10,0.5,1,26.3487427751769,1,0.495108026833574,NaN
3,-10,1,2,-13.1748629254971,1,NaN,0.937604810909182
3,-20,-0.5,1,8.92306498415274,2,-16.9305697641906,NaN
3,-20,0,1,26.8063567739023,2,-3.79240087351936,NaN
3,-20,1,2,-2.85995790869971,2,NaN,1.11955338363022
3,10,0,1,15.4777033155559,1,10.0494125019525,NaN
3,-10,0.5,2,21.3601374606709,2,NaN,4.92568867246447
3,20,0.5,1,16.0835565874655,1,28.276350976768,NaN
3,20,1,2,6.1103058320657,1,NaN,0.916946078314513
3,20,-0.5,2,6.02943924055346,2,NaN,0.836079486802278
3,0,-1,1,-22.9731734386864,1,6.26825845144607,NaN
3,0,0.5,2,17.7304270642243,1,NaN,1.29597827601786
3,-20,-1,1,-23.7999029308047,1,-11.6071085415022,NaN
3,-20,0.5,2,-22.6953136528013,1,NaN,2.39429778361508
3,10,1,1,15.932433543877,1,10.5041427302736,NaN
3,0,-0.5,1,-5.22551787792298,1,6.96727651137951,NaN
3,-10,0,2,19.9279298086346,2,NaN,3.49348102042816
3,20,0,1,18.4692899830012,2,13.0409991693978,NaN
3,0,1,2,-13.2523708821256,1,NaN,0.860096854280597
3,10,-0.5,1,-22.133190316323,2,7.10824157380947,NaN
3,10,-1,2,-13.8706380596938,2,NaN,0.241829676712408
3,0,0,1,17.0601931346151,1,-8.79344161372821,NaN
3,0,1,2,-23.9366848527707,1,NaN,1.15292658364572
3,0,-1,1,-13.5619067999497,1,12.15572919393,NaN
3,20,-1,2,25.8209919741893,1,NaN,-1.50750904724663
3,-10,0.5,2,-24.8186886293499,1,NaN,0.270922807066476
3,0,-0.5,1,-27.0666044209488,1,2.1748274691837,NaN
3,-20,-0.5,1,14.4089374209592,2,-11.4446973273841,NaN
3,-20,-1,2,-0.981276233982612,2,NaN,2.99823505834731
3,20,0.5,1,-7.56142842766696,2,18.1562075662127,NaN
3,20,1,2,26.0854623430654,1,NaN,-1.24303867837051
3,-10,-0.5,2,-2.85995790869971,2,NaN,1.11955338363022
3,20,-0.5,1,11.5362229114985,2,23.729017300801,NaN
3,10,0.5,2,5.70573481816309,1,NaN,0.512375064411903
3,0,0.5,1,16.6857381573549,1,-9.1678965909884,NaN
3,-20,0,1,-14.4913177454666,2,-2.29852335616412,NaN
3,10,0,2,24.7512798642633,1,NaN,-2.57722115717259
3,-10,0,2,-24.2093801966403,1,NaN,0.88023123977608
3,-10,-1,1,-3.18617125498027,1,-8.61446206858367,NaN
3,-20,1,2,-4.65127327782259,2,NaN,-0.671761985492662
3,20,0,1,-13.8706380596938,2,15.3707938304386,NaN
3,-10,1,1,-24.8186886293499,1,0.898947364529715,NaN
3,-20,0.5,2,10.0369024539635,2,NaN,4.84354270021232
3,10,1,1,6.83696869586555,1,19.029763085168,NaN
3,20,-0.5,2,5.62475076175261,1,NaN,0.431391008001428
3,-10,1,2,18.2482862784608,1,NaN,1.81383749025445
3,-20,1,1,14.715380758513,2,-11.1382539898303,NaN
3,0,-0.5,2,-13.3298294831076,1,NaN,0.782638253298629
3,0,-1,1,15.7810825804656,1,-10.0725521678777,NaN
3,-10,0.5,1,17.5075624042827,1,-13.0911952431389,NaN
3,-20,0.5,2,-2.3702963239158,2,NaN,1.60921496841412
3,0,0,2,-14.0246973312829,1,NaN,0.0877704051233135
3,-10,0,1,-1.9584672388384,1,-7.38675805244181,NaN
3,20,1,1,28.6642929195625,1,23.2360021059591,NaN
3,0,0.5,2,5.46271530423104,1,NaN,0.269355550479858
3,-20,-0.5,2,-25.0204750239315,2,NaN,0.069136412484923
3,-10,-0.5,1,-13.1748629254971,1,-0.982068536194575,NaN
3,10,1,2,15.6327642091233,1,NaN,-0.801684579083052
3,10,0.5,1,27.0663511064352,1,1.21271635809192,NaN
3,20,0,2,17.7304270642243,1,NaN,1.29597827601786
3,-20,0,1,-24.7512798642633,1,-12.5584854749608,NaN
3,-10,-1,2,-2.69678029418966,1,NaN,1.28273099814026
3,10,-1,1,26.4799358090341,1,0.626301060690796,NaN
3,-20,-1,2,-9.5604313236331,2,NaN,4.55203641277314
3,20,0.5,1,-22.6256716388258,2,6.6157602513067,NaN
3,10,-0.5,2,14.715380758513,2,NaN,-1.71906802969335
3,10,0,1,28.7900696717123,1,2.936434923369,NaN
3,20,-1,2,28.4750604430657,1,NaN,1.14655942162984
3,0,1,1,-2.4519325862938,1,9.74086180300869,NaN
3,10,0,2,-16.8356982009687,1,NaN,-2.72323046456245
3,10,0.5,1,-4.2486418838356,1,21.468994110044,NaN
3,10,-0.5,2,-14.4089374209592,2,NaN,-0.296469684552974
3,-10,1,1,15.7053221284499,1,-14.8934355189717,NaN
3,0,0,2,18.026718998257,2,NaN,1.59227021005061
3,-20,-0.5,1,-14.3321940808186,1,-19.760484894422,NaN
3,0,0.5,2,16.7607477307277,1,NaN,0.326298942521351
3,20,1,1,16.30981034412,1,28.5026047334225,NaN
3,-10,0,1,-2.77837473972968,1,-8.20666555333309,NaN
3,-20,0.5,2,10.9067582722079,2,NaN,5.71339851845673
3,-10,0.5,2,-13.1748629254971,1,NaN,0.937604810909182
3,-20,0,1,-2.45575904427524,2,-7.88404985787864,NaN
3,-20,-1,2,-0.981276233982612,2,NaN,2.99823505834731
3,0,1,1,-15.4073599761087,2,10.3102760177709,NaN
3,-10,-0.5,1,16.0080236550271,1,-14.5907339923946,NaN
3,0,-0.5,2,-13.0973058499806,1,NaN,1.01516188642566
3,10,-1,1,15.8567864524977,1,10.4284956388943,NaN
3,10,1,2,26.9367577118629,1,NaN,-0.391743309573027
3,20,0.5,2,-6.59498151982658,2,NaN,-2.61547022749666
3,20,-0.5,1,23.5971400361726,2,18.1688492225692,NaN
3,-20,1,2,-1.79859132268442,2,NaN,2.1809199696455
3,20,0,1,5.30059215349909,2,17.4933865428016,NaN
3,20,-1,2,28.6642929195625,1,NaN,1.33579189812656
3,-10,-1,1,-24.0731774838828,1,1.64445850999687,NaN
3,0,-1,2,-12.7087920468813,1,NaN,1.40367568952492
3,0,0,1,-13.5619067999497,1,12.15572919393,NaN
3,10,-1,2,6.433524804596,1,NaN,1.24016505084482
3,-10,-1,1,16.8356982009687,2,-9.0179365473746,NaN
3,20,-1,1,-3.83795712069214,2,21.8796788731875,NaN
3,20,0,2,-2.69678029418966,2,NaN,1.28273099814026
3,-20,1,2,-24.413139334991,1,NaN,0.676472101425368
3,0,-0.5,1,-13.5619067999497,1,12.15572919393,NaN
3,-10,1,1,18.1744929178601,2,-12.4242647295615,NaN
3,0,-1,2,-24.6162427858135,1,NaN,0.473368650602879
3,-20,0,2,-2.04365826906536,2,NaN,1.93585302326456
3,20,1,1,-16.0080236550271,2,9.70961233885255,NaN
3,20,0.5,2,27.7113319701254,2,NaN,0.38283094868952
3,-10,-0.5,1,-4.49255970868948,1,-9.92085052229289,NaN
3,10,0,2,15.0972260727584,1,NaN,-1.33722271544803
3,10,-0.5,1,7.56142842766696,1,19.7542228169694,NaN
3,-20,0.5,2,-0.899517261071761,2,NaN,3.07999403125816
3,0,1,1,29.2279036513965,1,-1.37085399602516,NaN
3,-20,-0.5,2,6.58899182521617,1,NaN,1.39563207146498
3,-20,-1,1,-26.3487427751769,1,-14.1559483858744,NaN
3,-10,0,2,-2.85995790869971,1,NaN,1.11955338363022
3,10,0.5,1,6.51426615041696,1,18.7070605397194,NaN
3,20,-0.5,2,26.2830343933519,1,NaN,-1.04546662808405
3,10,1,1,-21.9927060369665,2,7.24872585316593,NaN
3,0,0.5,1,5.38166453277492,1,-0.0466262808284812,NaN
3,-10,0.5,2,-0.81775462446065,1,NaN,3.16175666786927
3,-20,0,1,-25.0204750239315,1,-12.827680634629,NaN
3,20,0,2,25.7546888313575,1,NaN,-1.57381219007845
3,0,1,1,-25.1546320520525,1,4.08679983808,NaN
3,0,-1,2,17.7304270642243,1,NaN,1.29597827601786
3,-20,1,2,12.630945286892,2,NaN,7.43758553314084
3,0,0.5,1,5.2194984825312,1,-0.208792331072207,NaN
3,-10,-1,2,8.28346450746692,2,NaN,3.09010475371573
3,-10,0,1,-5.2194984825312,1,-10.6477892961346,NaN
3,10,0.5,2,-16.3798198075261,2,NaN,-2.26735207111982
3,20,0.5,1,-6.59498151982658,2,19.122654474053,NaN
3,0,0,1,5.94854853131044,1,0.52025771770704,NaN
3,-20,-1,2,-0.814241309151946,2,NaN,3.16526998317798
3,-10,0.5,1,5.86763401615228,1,-19.986000732191,NaN
3,10,-0.5,2,27.518703288968,1,NaN,0.190202267532083
3,10,1,2,-4.08212965552614,1,NaN,-0.102618363196219
3,20,-0.5,1,-2.53355888839457,2,9.65923550090791,NaN
3,-20,0.5,1,24.5486146098259,2,-6.05014303759572,NaN
3,20,1,2,14.101649580512,1,NaN,-2.33279920769439
3,-10,-0.5,1,18.7630773175996,1,-11.835680329822,NaN
3,0,-0.5,2,-25.4887356541464,1,NaN,-0.399124217730019
3,10,-1,1,4.97609288831805,1,17.1688872776205,NaN
3,-10,1,2,5.13838383650619,1,NaN,-0.0549759172449962
3,-20,-0.5,1,10.4328959850449,2,-15.4207387632984,NaN
3,10,0,2,28.4118317248137,1,NaN,1.08333070337778
3,20,-1,2,7.4006391321529,2,NaN,2.20727937840172
3,-20,1,1,23.7999029308047,2,-6.79885471661697,NaN
3,0,0.5,1,-4.08212965552614,1,8.11066473377635,NaN
3,0,-1,2,-26.4143765954445,1,NaN,-1.32476515902815
3,0,1,1,-15.2495826115234,1,10.4680533823562,NaN
3,-20,-0.5,2,8.76336857090738,2,NaN,3.57000881715619
3,0,-0.5,2,-13.5619067999497,1,NaN,0.550560936456574
3,-10,0.5,1,1.55345852817781,2,-3.87483228542559,NaN
3,-20,-1,1,-4.0045696789497,2,-9.4328604925531,NaN
3,-10,1,2,-4.00075487225109,1,NaN,-0.0212435799211677
3,-20,0.5,2,8.60353480928157,2,NaN,3.41017505553039
3,0,0,1,16.5355424522594,1,-9.31809229608385,NaN
3,20,1,2,28.03087287371,1,NaN,0.702371852274073
3,-10,-1,1,-13.4072384927073,1,-1.21444410340483,NaN
3,10,-1,1,17.2095575205479,1,11.7812667069445,NaN
3,20,-0.5,2,27.0017185530896,1,NaN,-0.326782468346295
3,-10,0,1,-24.2093801966403,1,1.50825579723932,NaN
3,-20,0,2,-25.0875903040964,1,NaN,0.00202113232000656
3,20,0.5,2,27.4543432070795,1,NaN,0.125842185643588
3,-10,-0.5,1,-13.0973058499806,1,-0.904511460678096,NaN
3,20,-1,1,-25.4858723103722,2,3.75555957976025,NaN
3,10,0,2,4.57002071327866,1,NaN,-0.623339040472521
3,10,0.5,2,-4.4017443191192,1,NaN,-0.422233026789274
3,10,-0.5,1,25.3553154823881,1,-0.49831926595521,NaN
3,10,1,2,17.433152116641,1,NaN,0.998703328434576
3,20,0,1,25.9533757023642,1,20.5250848887608,NaN
3,10,0,2,27.6471976997779,1,NaN,0.318696678342032
3,10,-0.5,1,6.02943924055346,1,18.2222336298559,NaN
3,0,1,1,-25.4220624859249,1,3.81936940420754,NaN
3,-10,-1,2,-3.6750972827559,1,NaN,0.30441400957402
3,10,-1,1,-0.0821004164774544,2,12.110693972825,NaN
3,20,1,2,26.1560271589581,1,NaN,-1.17247386247783
3,-10,-0.5,1,24.413139334991,2,-1.44049541335228,NaN
3,-20,0,2,-9.40130718669707,2,NaN,4.71116054970917
3,10,0.5,2,-2.20699523735595,2,NaN,1.77251605497397
3,-20,0.5,1,-25.621860254289,1,-13.4290658649865,NaN
3,-10,1,2,-2.85995790869971,2,NaN,1.11955338363022
3,-20,-0.5,1,19.7107914791861,2,-6.1428432691572,NaN
3,20,-1,1,-5.78669600745799,2,6.4060983818445,NaN
3,-20,-1,2,-24.3452923793121,1,NaN,0.744319057104306
3,0,-1,2,-4.7325070973535,1,NaN,-0.75299580502358
3,10,1,1,27.7113319701254,1,1.85769722178213,NaN
3,0,0,2,-2.85995790869971,1,NaN,1.11955338363022
3,20,-0.5,1,-20.1444730927071,2,9.09695879742534,NaN
3,20,0,2,4.32615375610428,1,NaN,-0.867205997646905
3,-20,1,1,5.54374415225419,1,-25.0550134951675,NaN
3,-10,0,2,-22.6953136528013,1,NaN,2.39429778361508
3,-10,0.5,1,16.6857381573549,1,-13.9130194900667,NaN
3,0,-0.5,1,27.2608118243342,1,-3.33794582308743,NaN
3,0,0.5,2,-25.7546888313575,1,NaN,-0.665077394941072
3,20,0.5,1,-19.8556162954784,2,9.38581559465402,NaN
3,20,-1,2,16.0835565874655,2,NaN,-0.350892200740912
3,-20,0,2,0.6542196913339,2,NaN,4.63373098366382
3,-20,1,1,4.40746063132704,2,-1.02083018227637,NaN
3,10,-1,1,28.9155436966445,1,3.06190894830119,NaN
3,0,0,2,-13.5619067999497,1,NaN,0.550560936456574
3,0,0.5,2,-27.906276553938,1,NaN,-2.8166651175216
3,0,-0.5,1,-4.81372185188736,1,7.37907253741513,NaN
3,-20,-0.5,1,-24.8186886293499,1,-12.6258942400474,NaN
3,20,0,2,26.3487427751769,1,NaN,-0.979758246259038
3,-10,0,2,18.1006371023169,2,NaN,1.66618831411053
3,-10,-1,1,15.2495826115234,1,-15.3491750358982,NaN
3,20,1,2,18.1690135751593,1,NaN,1.73456478695293
3,20,0.5,1,25.0204750239315,1,19.5921842103281,NaN
3,0,1,1,-3.91936391938648,1,8.27343046991601,NaN
3,-20,-1,2,-2.04365826906536,2,NaN,1.93585302326456
3,-10,0.5,1,-13.484597676215,1,-1.29180328691253,NaN
3,10,1,2,-15.0972260727584,1,NaN,-0.984758336352121
3,-20,0.5,2,-12.0847036181818,1,NaN,2.02776411822448
3,10,0.5,1,6.83696869586555,1,19.029763085168,NaN
3,20,-0.5,2,15.0209656106348,2,NaN,-1.4134831775716
3,0,-1,1,17.7304270642243,1,-8.12320768411904,NaN
3,-10,1,2,7.48104859311502,2,NaN,2.28768883936383
3,10,0,1,6.59498151982658,1,18.7877759091291,NaN
3,10,-0.5,1,16.1590321438049,1,10.7307413302015,NaN
3,-10,-0.5,2,16.7607477307277,2,NaN,0.326298942521351
3,10,-0.5,1,-25.0875903040964,2,4.15384158603608,NaN
3,20,0,2,27.9032827067657,2,NaN,0.574781685329768
3,-20,0.5,2,-9.71940673551283,2,NaN,4.39306100089341
3,-20,0,1,26.6108302401124,1,-3.98792740730922,NaN
3,10,0,2,-4.65127327782259,2,NaN,-0.671761985492662
3,-10,-1,1,7.7220980188509,1,-18.1315367294924,NaN
3,0,0.5,2,-16.6106696683357,1,NaN,-2.49820193192946
3,20,0.5,1,5.78669600745799,1,31.5043320013376,NaN
3,-10,0,1,7.23973253381481,1,-18.6139022145285,NaN
3,-20,1,2,-13.9476934155415,2,NaN,0.16477432086471
3,-10,-0.5,1,15.8532391003515,2,-10.0003956479917,NaN
3,0,0,2,17.9527387732164,1,NaN,1.51828998500999
3,-20,-1,2,-25.288494702286,1,NaN,-0.198883265869583
3,0,-0.5,1,-2.69678029418966,1,9.49601409511283,NaN
3,0,-1,2,27.131415279016,2,NaN,-0.197085742419905
3,10,-1,1,-24.7483817530499,2,4.49305013708259,NaN
3,-10,0.5,2,-3.91936391938648,1,NaN,0.0601473729434407
3,0,1,1,-4.81372185188736,1,7.37907253741513,NaN
3,20,-0.5,2,6.352757790656,2,NaN,1.15939803690482
3,20,1,1,-0.245341547218231,2,11.9474528420843,NaN
3,-10,1,1,28.03087287371,2,-2.56788477371166,NaN
3,20,-1,2,6.352757790656,2,NaN,1.15939803690482
3,-20,-0.5,2,-8.60353480928157,2,NaN,5.50893292712467
3,10,0.5,1,-26.5454203717087,2,2.69601151842373,NaN
3,10,1,2,7.80238717787947,1,NaN,2.60902742412828
3,20,-0.5,1,-11.0643806366211,2,14.6532553572585,NaN
3,10,1,1,-15.0209656106348,1,14.2204662794977,NaN
3,10,-0.5,2,-12.475109712209,1,NaN,1.63735802419729
3,-10,0.5,2,17.6562000528258,1,NaN,1.22175126461936
3,10,-1,1,15.3256782683627,1,9.89738745475926,NaN
3,-20,0,1,7.48104859311502,2,-18.3725861552283,NaN
3,0,1,2,7.23973253381481,1,NaN,2.04637278006363
3,0,-1,1,-3.34920174382269,1,8.8435926454798,NaN
3,-20,1,2,6.99815797359737,1,NaN,1.80479821984618
3,10,0.5,2,15.7810825804656,1,NaN,-0.653366207740751
3,0,0.5,1,-5.70605111750091,1,6.48674327180158,NaN
3,0,0,2,26.8066112592832,1,NaN,-0.521889762152682
3,-20,0.5,1,-12.1628772341741,1,-17.5911680477775,NaN
3,-20,-0.5,2,-23.5941890391939,1,NaN,1.49542239722247
3,20,-1,1,-26.0194561840072,2,3.22197570612525,NaN
3,10,0,1,5.13838383650619,1,17.3311782258087,NaN
3,0,-0.5,2,-4.48874972415507,1,NaN,-0.509238431825147
3,20,0,2,4.81372185188736,2,NaN,-0.379637901863826
3,-10,-1,1,-3.75653480030989,1,-9.18482561391329,NaN
3,-20,-1,2,-2.77837473972968,2,NaN,1.20113655260024
3,20,0.5,1,5.05724853255913,2,17.2500429218616,NaN
3,-10,1,2,17.9527387732164,2,NaN,1.51828998500999
3,20,1,1,-5.54374415225419,2,20.1738918416254,NaN
3,-10,-0.5,2,-4.48874972415507,2,NaN,-0.509238431825147
3,-10,0,1,-2.9415294726912,1,-8.36982028629461,NaN
3,-20,1,1,-1.39032377156488,2,-27.2439585199082,NaN
3,10,-1,2,4.24482942022359,2,NaN,-0.948530333527597
3,20,0,2,26.0854623430654,1,NaN,-1.24303867837051
3,10,-0.5,1,17.8045926358884,1,12.376301822285,NaN
3,-10,1,2,-2.20699523735595,2,NaN,1.77251605497397
3,20,0.5,1,13.7935314911927,2,25.9863258804952,NaN
3,-20,0.5,1,9.87823118642028,2,-15.975403561923,NaN
3,20,-1,2,16.6857381573549,1,NaN,0.251289369148502
3,0,-0.5,1,9.40130718669707,2,3.97301637309367,NaN
3,-10,-0.5,2,-26.4799358090341,1,NaN,-1.39032437261771
3,20,1,2,-5.78669600745799,2,NaN,-1.80718471512807
3,-10,0,1,26.2830343933519,2,-4.31572325406979,NaN
3,0,0,1,-14.4856279783432,1,11.2320080155364,NaN
3,10,0.5,2,27.2608118243342,1,NaN,-0.0676891971016964
3,10,0,2,-4.16348794584136,1,NaN,-0.183976653511441
3,0,1,1,-25.9533757023642,1,3.28805618776826,NaN
3,-20,0,2,-23.45668673964,1,NaN,1.63292469677639
3,20,-0.5,1,15.0209656106348,1,27.2137599999373,NaN
3,-10,0.5,2,7.32020034531436,1,NaN,2.12684059156318
3,0,-1,1,-13.7935314911927,1,11.9241045026869,NaN
3,-20,-0.5,2,-24.8186886293499,1,NaN,0.270922807066476
3,-10,-1,1,6.99815797359737,2,-18.8554767747459,NaN
3,10,1,2,-4.08212965552614,2,NaN,-0.102618363196219
3,-20,-1,1,28.2851475586728,2,-2.31361008874888,NaN
3,0,0.5,2,-3.10463647352035,1,NaN,0.874874818809575
3,20,-1,1,2.85995790869971,2,15.0527522980022,NaN
3,10,-0.5,2,7.23973253381481,1,NaN,2.04637278006363
3,20,1,1,28.0945547855482,1,22.6662639719448,NaN
3,-20,-0.5,1,15.7810825804656,2,-10.0725521678777,NaN
3,0,-0.5,2,-2.61517490076191,1,NaN,1.36433639156802
3,-10,0.5,2,-25.621860254289,1,NaN,-0.532248817872652
3,0,-1,1,-23.45668673964,1,5.78474515049246,NaN
3,-20,1,2,5.86763401615228,2,NaN,0.674274262401094
3,10,1,1,5.62475076175261,1,17.8175451510551,NaN
3,-20,0.5,1,7.96287273408937,2,-17.8907620142539,NaN
3,-20,0,2,8.60353480928157,2,NaN,3.41017505553039
3,-10,-0.5,1,6.02943924055346,1,-19.8241955077898,NaN
3,-20,-1,2,-10.5910138084242,2,NaN,3.52145392798208
3,-10,1,2,-14.715380758513,1,NaN,-0.602913022106797
3,10,-1,1,6.27196541749333,1,18.4647598067958,NaN
3,10,0.5,1,27.6471976997779,1,1.79356295143464,NaN
3,-10,0,2,-12.9420452944168,1,NaN,1.17042244198949
3,20,0,1,-4.16348794584136,2,8.02930644346112,NaN
3,-10,-1,2,5.62475076175261,1,NaN,0.431391008001428
3,20,-0.5,2,6.19114799460176,1,NaN,0.997788240850572
3,10,0,1,-13.6391656312617,2,12.0784703626179,NaN
3,0,0.5,2,-13.4072384927073,1,NaN,0.705229243698923
3,0,1,1,-3.6750972827559,1,8.51769710654658,NaN
3,20,0.5,1,-26.6110856008978,2,2.63034628923462,NaN
3,0,0,2,17.9527387732164,1,NaN,1.51828998500999
3,10,1,2,27.0017185530896,1,NaN,-0.326782468346295
3,0,-1,1,4.65127327782259,1,-0.777017535780817,NaN
3,-20,0.5,1,-2.61517490076191,2,-8.04346571436531,NaN
3,0,0.5,2,-3.91936391938648,1,NaN,0.0601473729434407
3,-20,-0.5,1,29.1655831467929,2,-1.43317450062874,NaN
3,20,-1,2,-2.9415294726912,2,NaN,1.03798181963872
3,-10,1,2,-25.2216002053013,1,NaN,-0.131988768884913
3,20,1,1,15.2495826115234,2,9.82129179792002,NaN
3,10,-0.5,1,-4.16348794584136,1,21.5541480480383,NaN
3,-20,-1,2,-26.9367577118629,2,NaN,-1.8471462754465
3,0,0,2,-14.9446506350164,1,NaN,-0.832182898610144
3,-10,0,1,7.32020034531436,1,-18.5334344030289,NaN
3,20,0.5,2,-5.13838383650619,2,NaN,-1.15887254417627
3,-10,-0.5,1,-25.4887356541464,1,0.228900339733219,NaN
3,10,-1,2,-3.92317947680518,1,NaN,0.0563318155247452
3,20,0,1,-2.69678029418966,2,9.49601409511283,NaN
3,10,0,2,28.4118317248137,1,NaN,1.08333070337778
3,10,0.5,1,-13.7935314911927,2,11.9241045026869,NaN
3,-20,0,1,-23.7999029308047,1,-11.6071085415022,NaN
3,-10,0.5,2,-13.5619067999497,1,NaN,0.550560936456574
3,0,1,2,-2.85995790869971,1,NaN,1.11955338363022
3,0,-0.5,1,6.51426615041696,1,1.08597533681356,NaN
3,20,-0.5,1,16.0835565874655,1,28.276350976768,NaN
3,-20,1,2,-3.83795712069214,2,NaN,0.141554171637778
3,-10,-1,2,-14.715380758513,1,NaN,-0.602913022106797
3,0,-0.5,1,-2.69678029418966,1,9.49601409511283,NaN
3,10,-0.5,2,28.4750604430657,1,NaN,1.14655942162984
3,20,0.5,1,27.131415279016,1,21.7031244654126,NaN
3,-20,1,1,23.0424608396798,2,-7.55629680774185,NaN
3,0,1,2,5.05724853255913,1,NaN,-0.136111221192049
3,-10,-0.5,2,18.1003484807963,2,NaN,1.66589969258987
3,10,-1,1,16.30981034412,1,10.8815195305166,NaN
3,-10,0,1,-4.48874972415507,1,-9.91704053775847,NaN
3,20,-1,2,4.40746063132704,2,NaN,-0.785899122424149
3,-10,0.5,2,-23.5941890391939,1,NaN,1.49542239722247
3,20,-0.5,1,16.4603566988183,2,28.6531510881208,NaN
3,-20,-1,1,6.99815797359737,2,-23.6005996738243,NaN
3,10,1,2,5.70573481816309,1,NaN,0.512375064411903
3,20,1,2,-4.48874972415507,1,NaN,-0.509238431825147
3,0,-1,1,-25.2216002053013,1,4.01983168483116,NaN
3,-20,0.5,1,2.53355888839457,2,-23.3200758599487,NaN
3,0,0,2,27.0017185530896,1,NaN,-0.326782468346295
3,-10,-1,2,16.9854210876355,1,NaN,0.550972299429091
3,-10,1,1,5.38166453277492,1,-20.4719702155684,NaN
3,20,0,1,-7.07871104506501,1,22.1627208450674,NaN
3,10,0.5,2,5.05724853255913,2,NaN,-0.136111221192049
3,-20,0,2,-11.771554690864,2,NaN,2.34091304554226
3,10,0,1,27.4543432070795,1,1.6007084587362,NaN
3,0,0.5,1,-25.4220624859249,1,3.81936940420754,NaN
3,-20,-0.5,2,6.75633309930304,1,NaN,1.56297334555186
3,20,0,1,25.688311573347,1,20.2600207597436,NaN
3,-20,1,2,-13.4072384927073,1,NaN,0.705229243698923
3,0,0.5,2,27.4543432070795,1,NaN,0.125842185643588
3,-20,-1,1,-23.9366848527707,1,-11.7438904634682,NaN
3,10,-0.5,1,27.7753909127583,1,1.92175616441495,NaN
3,0,-0.5,2,27.9032827067657,1,NaN,0.574781685329768
3,-20,-0.5,2,-24.7512798642633,1,NaN,0.338331572153063
3,20,1,1,-2.4519325862938,1,26.7894993038387,NaN
3,0,0,2,15.6295052982111,1,NaN,-0.804943489995299
